t1.png,down,1.038421599169263
t2.png,down,1.680672268907563
t3.png,right,2.8460803540001005
t4.png,up,0.7936507936507937
t5.png,right,1.098153547133139
t6.png,up,1.5873015873015872
t7.png,left,0.7040704070407041
t8.png,down,1.6738816738816737
t9.png,up,0.30158730158730157
t10.png,right,3.3434650455927057
t15.png,up,2.003968253968254
t13.png,right,2.195767195767196
t14.png,left,1.828703703703704
t1.png,down,1.0186421401374672
t2.png,down,1.6606642657062824
t3.png,right,2.8829553644759556
t4.png,up,0.7936507936507937
t5.png,right,0.7612568837058633
t6.png,up,1.5873015873015872
t7.png,left,0.7040704070407041
t8.png,down,1.7091550424883757
t9.png,up,0.30158730158730157
t10.png,right,3.0327592029719694
t15.png,up,2.0072751322751325
t13.png,right,2.195767195767196
t14.png,left,1.828703703703704
ta1.png,left,3.4193121693121697
mine_template.png,right,2.648809523809524
mine_template.png,right,0.0462962962962963
mine_template.png,left,0.12235449735449737
mine_template.png,right,0.10251322751322751
mine_template.png,right,1.3095238095238095
mine_template.png,right,1.312830687830688
mine_template.png,right,0.6283068783068784
mine_template.png,left,0.09920634920634921
mine_template.png,left,0.9556878306878308
mine_template.png,right,4.523809523809524
